date,season,home,neutral,playoff,team1,team2,result_team1,result_team2,sets_team1,sets_team2,points_team1,points_team2,elo_start_team1,elo_start_team2,probability_team1,probability_team2,elo_end_team1,elo_end_team2
2/13/2021,2021,Penn,0,0,NJIT,Penn,0,1,1,3,80,96,1509.2623310550152,1565.818819569934,0.4193200391027876,0.5806799608972124,1499.3996453592817,1581.014838599001
2/13/2021,2021,SFU,0,0,Charleston,SFU,1,0,3,0,75,67,1495.069052861312,1423.4872050896145,0.6015813031168582,0.39841869688314174,1513.1517844949058,1410.737806789354
2/13/2021,2021,Loyola,0,0,Lindenwood,Loyola,0,1,1,3,82,93,1512.2454319991116,1617.8136142700514,0.35258419556069,0.64741580443931,1504.5182932967252,1630.8740863057712
2/13/2021,2021,McKendree,0,0,Ohio,McKendree,0,1,1,3,87,92,1481.3072077199427,1574.4959536314082,0.3690166890257413,0.6309833109742587,1473.0542292266746,1588.0822654580097
2/13/2021,2021,PFW,0,0,Quincy,PFW,0,1,0,3,59,77,1509.8070611491987,1501.2562231987401,0.5123031610264688,0.48769683897353117,1498.746693329685,1517.649924351587
2/13/2021,2021,King,0,0,Barton,King,0,1,0,3,69,77,1543.8976132442192,1502.9963028523218,0.5585912984919651,0.44140870150803485,1531.3560250258097,1520.8712244040648
2/13/2021,2021,Emmanuel,0,0,LMU,Emmanuel,0,1,1,3,83,93,1494.6681368039594,1443.9767131292915,0.5724375510549089,0.4275624489450911,1479.905690725758,1464.0724925408265
2/13/2021,2021,Erskine,0,0,Limestone,Erskine,1,0,3,0,75,60,1476.230499744635,1524.7215647786277,0.43066536255464827,0.5693346374453517,1499.7825414762194,1506.5028563803764
2/13/2021,2021,Lees,0,0,Olive,Lees,1,0,3,1,102,91,1552.813124774582,1474.9319421091109,0.6102397546000112,0.3897602453999887,1568.8410081829375,1464.237392034089
2/14/2021,2021,Penn,0,0,NJIT,Penn,1,0,3,0,75,52,1499.3996453592817,1581.014838599001,0.38466007457270107,0.615339925427299,1524.4238563062886,1561.3239609853274
2/17/2021,2021,Barton,0,0,Queens,Barton,0,1,2,3,110,114,1490.7433605257793,1531.3560250258097,0.4418184320300252,0.5581815679699749,1478.3829484785963,1549.0497704063262
2/17/2021,2021,Erskine,0,0,Lees,Erskine,0,1,1,3,68,100,1464.237392034089,1506.5028563803764,0.4394733843972928,0.5605266156027072,1453.7297992889312,1522.3437824588677
2/18/2021,2021,BYU,0,0,GCU,BYU,0,1,1,3,87,99,1509.8382511971658,1540.3105835835283,0.45625888936777054,0.5437411106322294,1498.793522292953,1556.6886458210747
2/18/2021,2021,USC,0,0,UCLA,USC,1,0,3,1,102,93,1506.7109109219732,1520.5646931590502,0.4800733644905981,0.5199266355094019,1526.9041188138297,1505.7048186005272
2/18/2021,2021,Stanford,0,0,Pepperdine,Stanford,1,0,3,0,77,63,1514.4187261047355,1500,0.5207383104697706,0.47926168953022935,1535.088433503036,1484.6636259350328
2/18/2021,2021,McKendree,0,0,Quincy,McKendree,0,1,1,3,91,98,1498.746693329685,1588.0822654580097,0.3741961421617139,0.6258038578382862,1490.3279723360658,1601.8343197849624
2/19/2021,2021,Charleston,0,0,NJIT,Charleston,1,0,3,1,96,77,1524.4238563062886,1513.1517844949058,0.516216126084683,0.4837838739153169,1543.4604958271343,1499.4484783073935
2/19/2021,2021,GMU,0,0,SFU,GMU,0,1,0,3,46,75,1410.737806789354,1562.5104234449311,0.2944905167735645,0.7055094832264355,1406.6474435859332,1571.9341199816852
2/19/2021,2021,Lewis,0,0,PFW,Lewis,0,1,1,3,83,86,1517.649924351587,1576.5660016550776,0.4160164034836771,0.5839835965163229,1507.8929549956651,1591.656304344333
2/19/2021,2021,McKendree,0,0,Quincy,McKendree,0,1,0,3,59,75,1490.3279723360658,1601.8343197849624,0.34482120454995135,0.6551787954500486,1484.6270271238006,1612.8685983305609
2/19/2021,2021,Greenville,0,0,Barton,Greenville,0,1,0,3,67,75,1549.0497704063262,1547.0661180017178,0.5028546742671104,0.49714532573288966,1538.2917541631118,1563.1574675782654
2/19/2021,2021,Belmont,0,0,Olive,Belmont,1,0,3,0,79,69,1568.8410081829375,1581.9994260704314,0.4810725631861282,0.5189274368138719,1590.7800194943145,1565.3937480923873
2/19/2021,2021,Emmanuel,0,0,Lees,Emmanuel,0,1,1,3,77,100,1453.7297992889312,1464.0724925408265,0.48512006307708744,0.5148799369229126,1441.76151282602,1481.3741123370712
2/19/2021,2021,Erskine,0,0,King,Erskine,0,1,2,3,101,103,1520.8712244040648,1522.3437824588677,0.4978808312983951,0.5021191687016049,1506.716815580294,1541.831524615972
2/20/2021,2021,BYU,0,0,GCU,BYU,0,1,2,3,112,116,1498.793522292953,1556.6886458210747,0.41744492254937293,0.5825550774506272,1487.213062549151,1573.6024388982103
2/20/2021,2021,USC,0,0,UCLA,USC,1,0,3,1,109,103,1526.9041188138297,1505.7048186005272,0.5304704408497684,0.4695295591502316,1545.4846202621927,1492.4576504854977
2/20/2021,2021,Stanford,0,0,Pepperdine,Stanford,1,0,3,1,98,91,1535.088433503036,1484.6636259350328,0.5720618711627395,0.42793812883726046,1552.338009181384,1472.7473835900182
2/20/2021,2021,Charleston,0,0,NJIT,Charleston,1,0,3,1,98,84,1543.4604958271343,1499.4484783073935,0.5630017481945739,0.436998251805426,1560.9999954404636,1487.2423120273977
2/20/2021,2021,Ball,0,0,Lindenwood,Ball,0,1,0,3,56,75,1504.5182932967252,1566.4865747011006,0.41175425229130025,0.5882457477086998,1496.6754905567368,1579.6627107744223
2/20/2021,2021,GMU,0,0,SFU,GMU,0,1,0,3,53,75,1406.6474435859332,1571.9341199816852,0.2785899739760113,0.7214100260239886,1403.065897752034,1580.8489991489175
2/20/2021,2021,Sacred,0,0,Penn,Sacred,1,0,3,0,75,45,1561.3239609853274,1477.8244295019094,0.6179041703482713,0.3820958296517288,1578.884360867516,1465.597362953054
2/20/2021,2021,Lewis,0,0,PFW,Lewis,0,1,2,3,106,118,1507.8929549956651,1591.656304344333,0.38173734094107886,0.6182626590589211,1497.4551378633284,1607.4274548100032
2/20/2021,2021,Ohio,0,0,Loyola,Ohio,0,1,2,3,108,105,1630.8740863057712,1473.0542292266746,0.7126898678589363,0.28731013214106366,1609.8457883120632,1499.4158605537161
2/20/2021,2021,Belmont,0,0,Barton,Belmont,1,0,3,0,75,65,1538.2917541631118,1565.3937480923873,0.46107601308795815,0.5389239869120419,1560.8706550776303,1548.148180511202
2/20/2021,2021,Emmanuel,0,0,King,Emmanuel,1,0,3,0,77,67,1506.716815580294,1481.3741123370712,0.5364065368692911,0.4635934631307089,1526.8851397338099,1466.5391215168886
2/20/2021,2021,Limestone,0,0,Erskine,Limestone,0,1,0,3,55,75,1541.831524615972,1499.7825414762194,0.560219616280454,0.439780383719546,1529.2378302283307,1517.709569197194
2/20/2021,2021,Greenville,0,0,Olive,Greenville,0,1,1,3,98,102,1590.7800194943145,1563.1574675782654,0.5396685026408572,0.4603314973591428,1577.0661829653627,1582.2046374405506
2/20/2021,2021,Lees,0,0,Queens,Lees,1,0,3,0,78,61,1478.3829484785963,1441.76151282602,0.5525081674030282,0.44749183259697173,1498.0360204550327,1427.4417741829168
2/20/2021,2021,Juniata,0,0,Alderson,Juniata,0,1,0,3,51,75,1480.8003725482909,1419,0.5880116144010512,0.4119883855989488,1467.3173342207904,1437.8163716608337
2/20/2021,2021,DYouville,0,0,Daemen,DYouville,1,0,3,0,75,41,1500,1500,0.5,0.5,1521.3333333333333,1484.0
2/21/2021,2021,UCI,0,0,Hawaii,UCI,1,0,3,1,97,71,1500,1500,0.5,0.5,1519.5555555555557,1485.7777777777778
2/21/2021,2021,Ball,0,0,Lindenwood,Ball,0,1,0,3,63,75,1496.6754905567368,1579.6627107744223,0.3827923499029285,0.6172076500970716,1489.7594686931764,1591.912065971316
2/21/2021,2021,Sacred,0,0,Penn,Sacred,1,0,3,1,98,77,1578.884360867516,1465.597362953054,0.6574908289752688,0.34250917102473116,1593.400209895863,1456.4148472580405
2/21/2021,2021,Ohio,0,0,Loyola,Ohio,0,1,0,3,64,77,1609.8457883120632,1499.4158605537161,0.6537775715619478,0.3462224284380522,1594.2582393554142,1520.3367428436984
2/22/2021,2021,UCI,0,0,Hawaii,UCI,1,0,3,0,78,53,1519.5555555555557,1485.7777777777778,0.5484575558208933,0.45154244417910677,1539.3382471026202,1471.3284195640465
2/23/2021,2021,Belmont,0,0,Erskine,Belmont,0,1,0,3,63,75,1529.2378302283307,1548.148180511202,0.4728126600493969,0.527187339950603,1519.4411584400832,1563.2781856327829
2/24/2021,2021,UCSD,0,0,Hawaii,UCSD,1,0,3,0,75,61,1539.3382471026202,1500,0.556371602997534,0.44362839700246604,1558.8676891400323,1485.8038912959212
2/24/2021,2021,USC,0,0,Pepperdine,USC,1,0,3,0,80,68,1552.338009181384,1492.4576504854977,0.5853315256505482,0.4146684743494518,1570.9407336938998,1479.188259306315
2/24/2021,2021,Olive,0,0,Barton,Olive,0,1,2,3,98,108,1560.8706550776303,1577.0661829653627,0.4767096286661282,0.5232903713338718,1547.393724738092,1595.8764466382345
2/24/2021,2021,King,0,0,Greenville,King,0,1,2,3,106,101,1582.2046374405506,1526.8851397338099,0.5789451491155518,0.42105485088444816,1565.4561704466307,1548.9669400610633
2/24/2021,2021,DYouville,0,0,Medaille,DYouville,1,0,3,0,75,70,1419,1484.0,0.4075337694156682,0.5924662305843318,1443.2922527120318,1465.0410806213015
2/25/2021,2021,UCSD,0,0,Hawaii,UCSD,1,0,3,0,75,62,1558.8676891400323,1485.8038912959212,0.6036241908276542,0.39637580917234577,1576.8850483668807,1473.119865402406
2/25/2021,2021,GCU,0,0,BYU,GCU,0,1,0,3,95,75,1573.6024388982103,1487.213062549151,0.6218239592374597,0.37817604076254024,1559.0374055359448,1507.1114292447496
